date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:01:48	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:48%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/social-icons/twitter.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/social-icons/twitter.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:48	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:48%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/social-icons/facebook.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/social-icons/facebook.12f.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:48	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:48%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/toolbar/toolbar-bg.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/toolbar/toolbar-bg.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:49	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:49%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/toolbar/toolbar-bg.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/toolbar/toolbar-bg.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:49	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:49%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/toolbar/toolbar-sprite-2.0.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/toolbar/toolbar-sprite-2.0.132.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:49	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:49%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/toolbar/toolbar-bg.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/toolbar/toolbar-bg.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:50	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:50%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/toolbar/toolbar-sprite.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/toolbar/toolbar-sprite.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:50	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:50%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/toolbar/toolbar-sprite.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/toolbar/toolbar-sprite.135.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:50	0/-1	---M--	302	error ('')			http://tutorialsymfony2.eu5.org/1338314675/images/toolbar/toolbar-sprite.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/toolbar/toolbar-sprite.136.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:50	0/-1	---M--	302	error ('')			http://tutorialsymfony2.eu5.org/1338314675/images/toolbar/toolbar-sprite.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/toolbar/toolbar-sprite.137.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:50	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:50%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/themes/narcissus/dsq-login-dropdown-icon.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/themes/narcissus/dsq-login-dropdown-icon.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:51	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:51%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/themes/narcissus/dsq-login-dropdown-icon.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/themes/narcissus/dsq-login-dropdown-icon.139.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:51	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:51%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/embed/popup-top.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/embed/popup-top.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:51	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:51%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/embed/popup-bottom.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/embed/popup-bottom.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:52	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:52%20GMT	http://tutorialsymfony2.eu5.org/1338314675/img/ui/modal/header-bg.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/img/ui/modal/header-bg.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:52	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:52%20GMT	http://tutorialsymfony2.eu5.org/1338314675/img/ui/modal/close.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/img/ui/modal/close.13d.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:52	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:52%20GMT	http://tutorialsymfony2.eu5.org/1338314675/img/ui/modal/login/tab-bg.jpg	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/img/ui/modal/login/tab-bg.jpg	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:52	182715/182715	---M--	200	added ('OK')	application/javascript	etag:%22966572-2c9bb-4c2ec58479800%22	http://tutorialsymfony2.eu5.org/pag6_files/disqus.js	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/pag6_files/disqus.js	(from http://tutorialsymfony2.eu5.org/pag6.htm)
12:01:53	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:53%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/social-icons/guest.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/social-icons/guest.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:53	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:53%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/social-icons/disqus.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/social-icons/disqus.140.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:53	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:53%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/social-icons/google.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/social-icons/google.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:54	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:53%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/social-icons/twitter.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/social-icons/twitter.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:54	0/-1	---M--	302	error ('')			http://tutorialsymfony2.eu5.org/1338314675/images/social-icons/facebook.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/social-icons/facebook.143.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:54	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:54%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/social-icons/yahoo.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/social-icons/yahoo.144.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:54	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:54%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/social-icons/openid.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/social-icons/openid.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:55	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:55%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/embed/google_signin.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/embed/google_signin.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:55	182715/182715	---M--	200	added ('OK')	application/javascript	etag:%22966573-2c9bb-4c2ec55a83500%22	http://tutorialsymfony2.eu5.org/pag6_files/disqus_002.js	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/pag6_files/disqus_002.js	(from http://tutorialsymfony2.eu5.org/pag6.htm)
12:01:55	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:55%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/embed/facebook_signin.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/embed/facebook_signin.147.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:55	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:55%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/embed/twitter_signin.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/embed/twitter_signin.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:56	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:56%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/embed/yahoo_signin.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/embed/yahoo_signin.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:56	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:56%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/embed/disqus_signin.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/embed/disqus_signin.14a.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:56	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:56%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/loading.gif	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/loading.gif	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:57	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:56%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/embed/profile/close-btn.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/embed/profile/close-btn.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:57	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:57%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/themes/narcissus/button-large.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/themes/narcissus/button-large.14d.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:57	0/-1	---M--	302	error ('')			http://tutorialsymfony2.eu5.org/1338314675/images/themes/narcissus/button-large.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/themes/narcissus/button-large.14e.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:57	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:57%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/tooltip-notch.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/tooltip-notch.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:58	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:57%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/tooltip-notch.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/tooltip-notch.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:58	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:58%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/themes/narcissus/dsq-loader-dark.gif	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/themes/narcissus/dsq-loader-dark.151.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:58	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:58%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/embed/profile/twitter_16.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/embed/profile/twitter_16.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:58	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:58%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/embed/profile/facebook_16.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/embed/profile/facebook_16.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:59	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:59%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/social-icons/google.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/social-icons/google.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:59	0/-1	---M--	302	error ('')			http://tutorialsymfony2.eu5.org/1338314675/images/social-icons/disqus.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/social-icons/disqus.155.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:59	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:59%20GMT	http://tutorialsymfony2.eu5.org/1338314675/images/themes/houdini/backgrounds-sprite.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/images/themes/houdini/backgrounds-sprite.156.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:01:59	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:59%20GMT	http://tutorialsymfony2.eu5.org/1338314675/img/ui/forms/input-bg.jpg	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/img/ui/forms/input-bg.jpg	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:02:00	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:31:59%20GMT	http://tutorialsymfony2.eu5.org/1338314675/img/ui/buttons/grey-button-bg.jpg	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1338314675/img/ui/buttons/grey-button-bg.jpg	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults.css)
12:02:00	308/308	---M--	200	added ('OK')	image/gif	date:Mon,%2002%20Apr%202012%2002:13:37%20GMT	http://www.google.com/images/zippy_minus_sm.gif	C:/My%20Web%20Sites/symfony/www.google.com/images/zippy_minus_sm.gif	(from http://tutorialsymfony2.eu5.org/pag1_files/translateelement.css)
12:02:00	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:32:00%20GMT	http://tutorialsymfony2.eu5.org/fonts/disqus-webfont.eot	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/fonts/disqus-webfont.15a.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:01	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:32:01%20GMT	http://tutorialsymfony2.eu5.org/fonts/disqus-webfont.woff	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/fonts/disqus-webfont.woff	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:01	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:32:01%20GMT	http://tutorialsymfony2.eu5.org/fonts/disqus-webfont.ttf	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/fonts/disqus-webfont.15c.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:02	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:32:01%20GMT	http://tutorialsymfony2.eu5.org/fonts/disqus-webfont.svg	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/fonts/disqus-webfont.svg	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:02	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:32:02%20GMT	http://tutorialsymfony2.eu5.org/images/themes/houdini/backgrounds-sprite.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/images/themes/houdini/backgrounds-sprite.15e.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:02	0/-1	---M--	302	error ('')			http://tutorialsymfony2.eu5.org/images/themes/houdini/backgrounds-sprite.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/images/themes/houdini/backgrounds-sprite.15f.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:02	0/-1	---M--	302	error ('')			http://tutorialsymfony2.eu5.org/images/themes/houdini/backgrounds-sprite.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/images/themes/houdini/backgrounds-sprite.160.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:02	0/-1	---M--	302	error ('')			http://tutorialsymfony2.eu5.org/images/themes/houdini/backgrounds-sprite.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/images/themes/houdini/backgrounds-sprite.161.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:02	0/-1	---M--	302	error ('')			http://tutorialsymfony2.eu5.org/images/themes/houdini/backgrounds-sprite.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/images/themes/houdini/backgrounds-sprite.162.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:02	0/-1	---M--	302	error ('')			http://tutorialsymfony2.eu5.org/images/themes/houdini/backgrounds-sprite.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/images/themes/houdini/backgrounds-sprite.163.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:03	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:32:03%20GMT	http://tutorialsymfony2.eu5.org/images/themes/houdini/icons-sprite.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/images/themes/houdini/icons-sprite.png	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:03	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:32:03%20GMT	http://tutorialsymfony2.eu5.org/images/themes/houdini/icons-sprite.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/images/themes/houdini/icons-sprite.165.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:03	0/-1	---M--	302	error ('')			http://tutorialsymfony2.eu5.org/images/themes/houdini/icons-sprite.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/images/themes/houdini/icons-sprite.166.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:03	0/-1	---M--	302	error ('')			http://tutorialsymfony2.eu5.org/images/themes/houdini/icons-sprite.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/images/themes/houdini/icons-sprite.167.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:03	0/-1	---M--	302	error ('')			http://tutorialsymfony2.eu5.org/images/themes/houdini/icons-sprite.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/images/themes/houdini/icons-sprite.168.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:03	0/-1	---M--	302	error ('')			http://tutorialsymfony2.eu5.org/images/themes/houdini/icons-sprite.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/images/themes/houdini/icons-sprite.169.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:03	0/-1	---M--	302	error ('')			http://tutorialsymfony2.eu5.org/images/themes/houdini/backgrounds-sprite.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/images/themes/houdini/backgrounds-sprite.16a.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:03	0/-1	---M--	302	error ('')			http://tutorialsymfony2.eu5.org/images/themes/houdini/backgrounds-sprite.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/images/themes/houdini/backgrounds-sprite.16b.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:03	0/-1	---M--	302	error ('')			http://tutorialsymfony2.eu5.org/images/themes/houdini/backgrounds-sprite.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/images/themes/houdini/backgrounds-sprite.16c.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:03	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:32:03%20GMT	http://tutorialsymfony2.eu5.org/images/themes/narcissus/gray-50.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/images/themes/narcissus/gray-50.png	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:04	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:32:03%20GMT	http://tutorialsymfony2.eu5.org/images/themes/houdini/add-image.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/images/themes/houdini/add-image.png	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:04	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:32:04%20GMT	http://tutorialsymfony2.eu5.org/images/themes/houdini/add-image.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/images/themes/houdini/add-image.16f.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:04	0/-1	---M--	302	error ('')			http://tutorialsymfony2.eu5.org/images/themes/houdini/icons-sprite.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/images/themes/houdini/icons-sprite.170.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:04	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:32:04%20GMT	http://tutorialsymfony2.eu5.org/img/close-small.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/img/close-small.png	(from http://tutorialsymfony2.eu5.org/pag1_files/theme.css)
12:02:04	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:32:04%20GMT	http://tutorialsymfony2.eu5.org/1340135432/images/tick.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1340135432/images/tick.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults_002.css)
12:02:05	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:32:05%20GMT	http://tutorialsymfony2.eu5.org/1340135432/images/bullet_blue.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1340135432/images/bullet_blue.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults_002.css)
12:02:05	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:32:05%20GMT	http://tutorialsymfony2.eu5.org/1340135432/images/themes/narcissus/header-grey.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1340135432/images/themes/narcissus/header-grey.174.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults_002.css)
12:02:05	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:32:05%20GMT	http://tutorialsymfony2.eu5.org/1340135432/images/themes/narcissus/share-status.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1340135432/images/themes/narcissus/share-status.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults_002.css)
12:02:06	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:32:05%20GMT	http://tutorialsymfony2.eu5.org/1340135432/images/social-icons/twitter_muted.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1340135432/images/social-icons/twitter_muted.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults_002.css)
12:02:06	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:32:06%20GMT	http://tutorialsymfony2.eu5.org/1340135432/images/social-icons/facebook_muted.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1340135432/images/social-icons/facebook_muted.177.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults_002.css)
12:02:06	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:32:06%20GMT	http://tutorialsymfony2.eu5.org/1340135432/images/social-icons/twitter.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1340135432/images/social-icons/twitter.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults_002.css)
12:02:07	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:32:06%20GMT	http://tutorialsymfony2.eu5.org/1340135432/images/social-icons/facebook.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1340135432/images/social-icons/facebook.png	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults_002.css)
12:02:07	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2010%20Aug%202016%2006:32:07%20GMT	http://tutorialsymfony2.eu5.org/1340135432/images/toolbar/toolbar-bg.png	C:/My%20Web%20Sites/symfony/tutorialsymfony2.eu5.org/1340135432/images/toolbar/toolbar-bg.17a.delayed	(from http://tutorialsymfony2.eu5.org/pag1_files/defaults_002.css)
